transaction_id,customer_id,timestamp,merchant_category,device_type,is_card_present,location_country,distance_from_home_km,failed_attempts_last_24h,ip_risk_score,customer_avg_amount_30d,amount,amount_to_avg_ratio,hour_of_day,is_night_transaction,velocity_1h,velocity_24h,is_fraud
TXN_125493,CUST_1747,2026-07-01 22:44:35,Online Retail,Mobile App,0,Domestic,5.13,0,0.115,80.24773825458423,28.48,0.35,22,0,1,2,0
TXN_146741,CUST_1747,2026-07-05 18:45:18,Grocery,Mobile App,0,Domestic,29.9,0,0.105,80.24773825458423,98.56,1.23,18,0,1,1,0
TXN_115523,CUST_1747,2026-07-06 16:43:30,Online Retail,Mobile App,0,Domestic,26.25,0,0.067,80.24773825458423,126.54,1.58,16,0,1,2,0
TXN_113511,CUST_1747,2026-07-07 06:52:33,Restaurants,Web Browser,0,Domestic,18.17,0,0.119,80.24773825458423,201.55,2.51,6,0,1,2,0
TXN_126658,CUST_1747,2026-07-07 12:13:16,Grocery,POS Terminal,1,Foreign High Risk,2708.08,0,0.004,80.24773825458423,146.23,1.82,12,0,1,3,0
TXN_135622,CUST_1747,2026-07-08 04:02:32,Grocery,Web Browser,0,Domestic,7.98,0,0.004,80.24773825458423,124.81,1.56,4,1,1,3,0
TXN_131566,CUST_1747,2026-07-12 09:31:39,Grocery,POS Terminal,1,Domestic,12.03,0,0.079,80.24773825458423,45.8,0.57,9,0,1,1,0
TXN_107557,CUST_1747,2026-07-14 02:47:08,Restaurants,Web Browser,0,Foreign Standard,764.31,0,0.117,80.24773825458423,178.93,2.23,2,1,1,1,0
TXN_114997,CUST_1747,2026-07-18 14:05:38,Crypto Exchange,Web Browser,0,Foreign Standard,423.59,0,0.0,80.24773825458423,70.03,0.87,14,0,1,1,0
TXN_106222,CUST_1747,2026-07-20 03:55:01,Money Transfer,Mobile App,0,Domestic,36.62,1,0.002,80.24773825458423,212.34,2.65,3,1,1,1,0
TXN_114487,CUST_1747,2026-07-20 20:56:31,Gambling,Mobile App,0,Domestic,11.04,0,0.066,80.24773825458423,244.54,3.05,20,0,1,2,0
TXN_120651,CUST_1747,2026-07-22 19:31:26,Online Retail,Mobile App,0,Domestic,17.66,1,0.045,80.24773825458423,100.05,1.25,19,0,1,1,0
TXN_123592,CUST_1747,2026-07-23 05:47:46,Online Retail,Mobile App,0,Domestic,33.32,0,0.086,80.24773825458423,88.31,1.1,5,1,1,2,0
TXN_114882,CUST_1747,2026-07-25 00:48:02,Gas Station,Web Browser,0,Domestic,4.3,0,0.034,80.24773825458423,186.9,2.33,0,0,1,1,0
TXN_147002,CUST_1747,2026-07-27 05:04:52,Restaurants,Mobile App,0,Domestic,1.52,0,0.03,80.24773825458423,51.15,0.64,5,1,1,1,0
TXN_104562,CUST_1747,2026-07-28 12:01:22,Grocery,Web Browser,0,Domestic,0.09,0,0.118,80.24773825458423,62.17,0.77,12,0,1,1,0
TXN_141820,CUST_1747,2026-07-29 18:41:00,Grocery,Web Browser,0,Domestic,21.82,1,0.054,80.24773825458423,51.95,0.65,18,0,1,1,0
TXN_117714,CUST_1748,2026-07-01 02:04:40,Grocery,Web Browser,0,Domestic,45.6,0,0.016,60.379914120694295,145.5,2.41,2,1,1,1,0
TXN_138076,CUST_1748,2026-07-02 08:34:59,Restaurants,Web Browser,0,Foreign Standard,327.78,0,0.001,60.379914120694295,100.38,1.66,8,0,1,1,0
TXN_140530,CUST_1748,2026-07-03 21:08:55,Gas Station,ATM,1,Domestic,33.05,0,0.0,60.379914120694295,55.39,0.92,21,0,1,1,0
TXN_118867,CUST_1748,2026-07-08 10:55:28,Gas Station,Mobile App,0,Domestic,23.45,0,0.024,60.379914120694295,77.9,1.29,10,0,1,1,0
TXN_123708,CUST_1748,2026-07-09 17:02:43,Gas Station,Mobile App,0,Foreign Standard,841.4,0,0.093,60.379914120694295,65.81,1.09,17,0,1,1,0
TXN_143965,CUST_1748,2026-07-13 17:36:23,Grocery,Mobile App,0,Domestic,3.51,0,0.017,60.379914120694295,33.91,0.56,17,0,1,1,0
TXN_118680,CUST_1748,2026-07-15 14:42:01,Restaurants,Web Browser,0,Domestic,6.36,0,0.009,60.379914120694295,34.58,0.57,14,0,1,1,0
TXN_142694,CUST_1748,2026-07-15 17:41:50,Grocery,Mobile App,0,Domestic,23.43,0,0.001,60.379914120694295,29.99,0.5,17,0,1,2,0
TXN_120964,CUST_1748,2026-07-17 08:04:08,Online Retail,Web Browser,0,Domestic,10.93,0,0.003,60.379914120694295,76.91,1.27,8,0,1,1,0
TXN_108406,CUST_1748,2026-07-18 18:55:12,Grocery,POS Terminal,1,Domestic,18.11,0,0.031,60.379914120694295,50.76,0.84,18,0,1,1,0
TXN_135678,CUST_1748,2026-07-22 08:48:56,Money Transfer,Mobile App,0,Foreign Standard,782.49,0,0.054,60.379914120694295,34.19,0.57,8,0,1,1,0
TXN_118746,CUST_1748,2026-07-22 10:47:09,Money Transfer,Mobile App,0,Domestic,13.9,0,0.014,60.379914120694295,96.45,1.6,10,0,1,2,0
TXN_121527,CUST_1748,2026-07-27 12:35:27,Restaurants,Mobile App,0,Domestic,36.64,0,0.014,60.379914120694295,68.46,1.13,12,0,1,1,0
TXN_118150,CUST_1749,2026-07-01 20:30:12,Money Transfer,Mobile App,0,Foreign Standard,759.21,0,0.492,50.08637274325895,80.46,1.61,20,0,1,1,0
TXN_128303,CUST_1749,2026-07-03 21:04:18,Restaurants,Mobile App,0,Domestic,19.11,0,0.004,50.08637274325895,141.61,2.83,21,0,1,1,0
TXN_138955,CUST_1749,2026-07-06 03:05:43,Gambling,Mobile App,0,Domestic,2.21,0,0.098,50.08637274325895,99.81,1.99,3,1,1,1,0
TXN_148109,CUST_1749,2026-07-08 09:39:56,Restaurants,Mobile App,0,Domestic,53.26,0,0.003,50.08637274325895,76.78,1.53,9,0,1,1,0
TXN_131932,CUST_1749,2026-07-08 14:21:17,Gas Station,Mobile App,0,Foreign High Risk,675.93,0,0.001,50.08637274325895,55.66,1.11,14,0,1,2,1
TXN_131515,CUST_1749,2026-07-11 01:53:34,Grocery,Web Browser,0,Domestic,15.81,0,0.031,50.08637274325895,81.91,1.64,1,1,1,1,0
TXN_145184,CUST_1749,2026-07-11 04:42:10,Electronics,Mobile App,0,Domestic,31.39,0,0.054,50.08637274325895,71.01,1.42,4,1,1,2,0
TXN_119028,CUST_1749,2026-07-12 06:52:50,Restaurants,Mobile App,0,Domestic,0.41,0,0.052,50.08637274325895,51.72,1.03,6,0,1,1,0
TXN_108990,CUST_1749,2026-07-12 23:51:36,Online Retail,Mobile App,0,Domestic,11.92,0,0.002,50.08637274325895,56.55,1.13,23,0,1,2,0
TXN_128645,CUST_1749,2026-07-13 03:32:42,Grocery,Web Browser,0,Domestic,15.46,0,0.052,50.08637274325895,13.41,0.27,3,1,1,3,0
TXN_100589,CUST_1749,2026-07-14 17:05:26,Gambling,Web Browser,0,Domestic,3.0,0,0.113,50.08637274325895,55.55,1.11,17,0,1,1,0
TXN_115198,CUST_1749,2026-07-15 02:57:08,Travel & Flights,Web Browser,0,Domestic,13.07,0,0.102,50.08637274325895,28.28,0.56,2,1,1,2,0
TXN_142975,CUST_1749,2026-07-17 04:30:07,Gambling,Web Browser,0,Domestic,1.68,0,0.011,50.08637274325895,82.43,1.65,4,1,1,1,0
TXN_132542,CUST_1749,2026-07-17 07:47:11,Gas Station,POS Terminal,1,Domestic,21.37,0,0.366,50.08637274325895,40.1,0.8,7,0,1,2,0
TXN_113823,CUST_1749,2026-07-17 23:56:28,Online Retail,POS Terminal,1,Domestic,20.4,0,0.073,50.08637274325895,63.67,1.27,23,0,1,3,0
TXN_122193,CUST_1749,2026-07-20 11:08:13,Gas Station,Mobile App,0,Foreign Standard,847.69,0,0.169,50.08637274325895,31.42,0.63,11,0,1,1,0
TXN_146450,CUST_1749,2026-07-20 20:27:55,Restaurants,Mobile App,0,Foreign Standard,903.38,0,0.055,50.08637274325895,40.11,0.8,20,0,1,2,0
TXN_104775,CUST_1749,2026-07-21 09:15:14,Grocery,Web Browser,0,Domestic,8.92,0,0.249,50.08637274325895,53.22,1.06,9,0,1,3,0
TXN_117059,CUST_1749,2026-07-25 22:51:06,Grocery,Web Browser,0,Domestic,29.72,0,0.0,50.08637274325895,53.93,1.08,22,0,1,1,0
TXN_118332,CUST_1749,2026-07-29 20:27:41,Grocery,Mobile App,0,Domestic,1.7,0,0.0,50.08637274325895,35.87,0.72,20,0,1,1,0
TXN_105047,CUST_1750,2026-07-02 07:03:58,Grocery,Web Browser,0,Domestic,11.48,0,0.127,81.50200780114886,58.19,0.71,7,0,1,1,0
TXN_116006,CUST_1750,2026-07-02 20:06:16,Grocery,Web Browser,0,Domestic,42.87,1,0.016,81.50200780114886,61.91,0.76,20,0,1,2,0
TXN_106884,CUST_1750,2026-07-04 03:27:51,Online Retail,Web Browser,0,Domestic,3.9,0,0.022,81.50200780114886,105.46,1.29,3,1,1,1,0
TXN_121774,CUST_1750,2026-07-05 14:49:15,Crypto Exchange,Web Browser,0,Domestic,12.53,0,0.0,81.50200780114886,80.19,0.98,14,0,1,1,0
TXN_104969,CUST_1750,2026-07-05 16:13:33,Restaurants,ATM,1,Domestic,19.39,0,0.092,81.50200780114886,120.78,1.48,16,0,1,2,0
TXN_109120,CUST_1750,2026-07-07 19:03:50,Restaurants,Web Browser,0,Foreign Standard,781.14,0,0.075,81.50200780114886,28.42,0.35,19,0,1,1,0
TXN_137600,CUST_1750,2026-07-08 07:52:55,Electronics,POS Terminal,1,Domestic,62.96,0,0.0,81.50200780114886,38.03,0.47,7,0,1,2,0
TXN_101744,CUST_1750,2026-07-12 13:40:54,Electronics,Web Browser,0,Domestic,13.59,0,0.079,81.50200780114886,106.48,1.31,13,0,1,1,0
TXN_125949,CUST_1750,2026-07-17 06:09:21,Online Retail,Mobile App,0,Domestic,36.55,0,0.178,81.50200780114886,41.34,0.51,6,0,1,1,0
TXN_102663,CUST_1750,2026-07-17 18:21:34,Restaurants,Mobile App,0,Domestic,4.83,0,0.483,81.50200780114886,55.81,0.68,18,0,1,2,0
TXN_149176,CUST_1750,2026-07-17 23:57:46,Restaurants,Web Browser,0,Domestic,0.55,0,0.017,81.50200780114886,98.3,1.21,23,0,1,3,0
TXN_135138,CUST_1750,2026-07-18 21:00:34,Grocery,Mobile App,0,Domestic,1.04,0,0.046,81.50200780114886,110.43,1.35,21,0,1,2,0
TXN_149274,CUST_1750,2026-07-22 06:22:42,Gas Station,POS Terminal,1,Domestic,79.87,0,0.237,81.50200780114886,144.51,1.77,6,0,1,1,0
TXN_100325,CUST_1750,2026-07-22 18:54:09,Grocery,Web Browser,0,Domestic,30.26,0,0.01,81.50200780114886,62.41,0.77,18,0,1,2,0
TXN_119396,CUST_1750,2026-07-22 21:09:04,Restaurants,Web Browser,0,Domestic,20.69,0,0.0,81.50200780114886,121.9,1.5,21,0,1,3,0
TXN_114760,CUST_1750,2026-07-23 20:26:14,Crypto Exchange,Web Browser,0,Foreign Standard,462.58,0,0.328,81.50200780114886,173.91,2.13,20,0,1,2,0
TXN_108212,CUST_1750,2026-07-24 11:31:13,Luxury Goods,Mobile App,0,Domestic,16.06,0,0.001,81.50200780114886,93.69,1.15,11,0,1,2,0
TXN_130666,CUST_1750,2026-07-27 00:18:59,Grocery,Web Browser,0,Domestic,2.83,2,0.179,81.50200780114886,112.24,1.38,0,0,1,1,0
TXN_138426,CUST_1750,2026-07-27 16:50:17,Grocery,Web Browser,0,Domestic,10.75,0,0.0,81.50200780114886,58.46,0.72,16,0,1,2,0
TXN_113224,CUST_1750,2026-07-28 03:41:00,Money Transfer,Mobile App,0,Domestic,6.57,0,0.054,81.50200780114886,93.89,1.15,3,1,1,2,0
TXN_117179,CUST_1750,2026-07-29 13:45:35,Grocery,Web Browser,0,Domestic,5.56,0,0.064,81.50200780114886,47.35,0.58,13,0,1,1,0
TXN_132914,CUST_1751,2026-07-01 04:22:59,Gas Station,Web Browser,0,Domestic,7.11,0,0.126,8.82916657196635,13.58,1.54,4,1,1,1,0
TXN_134838,CUST_1751,2026-07-06 03:22:48,Restaurants,Web Browser,0,Domestic,4.99,0,0.05,8.82916657196635,26.43,2.99,3,1,1,1,0
TXN_143293,CUST_1751,2026-07-07 11:13:15,Grocery,POS Terminal,1,Domestic,11.1,0,0.116,8.82916657196635,7.31,0.83,11,0,1,1,0
TXN_125049,CUST_1751,2026-07-08 04:43:43,Gas Station,Web Browser,0,Domestic,5.32,0,0.001,8.82916657196635,10.59,1.2,4,1,1,2,0
TXN_120491,CUST_1751,2026-07-11 15:23:03,Grocery,Web Browser,0,Domestic,3.07,0,0.003,8.82916657196635,6.19,0.7,15,0,1,1,0
TXN_143273,CUST_1751,2026-07-15 03:53:06,Online Retail,Web Browser,0,Domestic,6.77,0,0.101,8.82916657196635,14.76,1.67,3,1,1,1,0
TXN_145495,CUST_1751,2026-07-16 01:57:40,Online Retail,Mobile App,0,Domestic,0.71,0,0.051,8.82916657196635,7.1,0.8,1,1,1,2,0
TXN_121710,CUST_1751,2026-07-16 11:54:51,Restaurants,Web Browser,0,Domestic,32.55,0,0.009,8.82916657196635,6.3,0.71,11,0,1,2,0
TXN_149194,CUST_1751,2026-07-19 01:06:51,Restaurants,POS Terminal,1,Domestic,22.74,0,0.014,8.82916657196635,10.21,1.16,1,1,1,1,0
TXN_114700,CUST_1751,2026-07-19 09:52:32,Electronics,Mobile App,0,Domestic,9.83,0,0.083,8.82916657196635,12.4,1.4,9,0,1,2,0
TXN_139809,CUST_1751,2026-07-19 18:08:09,Online Retail,Web Browser,0,Domestic,2.08,0,0.087,8.82916657196635,11.03,1.25,18,0,1,3,0
TXN_132091,CUST_1751,2026-07-19 18:33:28,Crypto Exchange,Mobile App,0,Domestic,3.59,0,0.159,8.82916657196635,5.67,0.64,18,0,2,4,0
TXN_100909,CUST_1751,2026-07-20 09:16:14,Gas Station,Web Browser,0,Foreign Standard,933.75,1,0.247,8.82916657196635,8.28,0.94,9,0,1,4,0
TXN_148649,CUST_1751,2026-07-23 01:01:22,Grocery,Web Browser,0,Domestic,3.17,0,0.043,8.82916657196635,8.66,0.98,1,1,1,1,0
TXN_105969,CUST_1751,2026-07-23 20:34:43,Online Retail,Web Browser,0,Domestic,29.53,0,0.004,8.82916657196635,8.59,0.97,20,0,1,2,0
TXN_104725,CUST_1751,2026-07-24 13:06:16,Gas Station,Mobile App,0,Foreign Standard,981.27,0,0.097,8.82916657196635,8.95,1.01,13,0,1,2,0
TXN_113168,CUST_1751,2026-07-25 02:53:10,Gas Station,Web Browser,0,Domestic,4.76,0,0.009,8.82916657196635,15.11,1.71,2,1,1,2,0
TXN_113071,CUST_1751,2026-07-25 21:06:46,Grocery,Mobile App,0,Domestic,0.01,0,0.024,8.82916657196635,7.28,0.82,21,0,1,2,0
TXN_133500,CUST_1751,2026-07-26 07:38:08,Gambling,Mobile App,0,Foreign Standard,625.38,0,0.314,8.82916657196635,4.26,0.48,7,0,1,2,0
TXN_124393,CUST_1751,2026-07-27 20:32:54,Online Retail,ATM,1,Domestic,28.5,0,0.065,8.82916657196635,7.43,0.84,20,0,1,1,0
TXN_114326,CUST_1751,2026-07-27 20:57:56,Online Retail,Web Browser,0,Domestic,32.49,0,0.064,8.82916657196635,10.78,1.22,20,0,2,2,0
TXN_115350,CUST_1752,2026-07-03 05:16:24,Grocery,Mobile App,0,Domestic,0.26,0,0.182,67.13632083999887,52.13,0.78,5,1,1,1,0
TXN_113280,CUST_1752,2026-07-04 06:55:56,Grocery,Web Browser,0,Domestic,59.59,0,0.053,67.13632083999887,57.57,0.86,6,0,1,1,0
TXN_102184,CUST_1752,2026-07-06 13:57:40,Gas Station,Web Browser,0,Domestic,25.8,0,0.109,67.13632083999887,45.46,0.68,13,0,1,1,0
TXN_130095,CUST_1752,2026-07-12 19:19:07,Electronics,POS Terminal,1,Domestic,17.44,0,0.094,67.13632083999887,51.71,0.77,19,0,1,1,0
TXN_148089,CUST_1752,2026-07-15 12:09:39,Grocery,Mobile App,0,Domestic,3.74,0,0.006,67.13632083999887,36.59,0.55,12,0,1,1,0
TXN_105007,CUST_1752,2026-07-15 14:36:46,Grocery,Mobile App,0,Domestic,24.24,0,0.05,67.13632083999887,30.22,0.45,14,0,1,2,0
TXN_134196,CUST_1752,2026-07-19 06:09:16,Grocery,Mobile App,0,Domestic,12.14,0,0.007,67.13632083999887,59.6,0.89,6,0,1,1,0
TXN_101552,CUST_1752,2026-07-19 13:52:46,Online Retail,Web Browser,0,Domestic,28.16,1,0.0,67.13632083999887,107.01,1.59,13,0,1,2,0
TXN_101139,CUST_1752,2026-07-22 21:57:46,Grocery,Mobile App,0,Domestic,29.93,0,0.209,67.13632083999887,67.25,1.0,21,0,1,1,0
TXN_135621,CUST_1752,2026-07-23 06:42:01,Crypto Exchange,POS Terminal,1,Foreign Standard,426.74,0,0.068,67.13632083999887,48.18,0.72,6,0,1,2,0
TXN_123668,CUST_1752,2026-07-23 16:47:24,Gambling,Web Browser,0,Domestic,0.19,0,0.088,67.13632083999887,63.81,0.95,16,0,1,3,0
TXN_116701,CUST_1752,2026-07-24 16:37:41,Restaurants,Mobile App,0,Domestic,0.84,0,0.126,67.13632083999887,53.55,0.8,16,0,1,2,0
TXN_129203,CUST_1752,2026-07-27 14:28:27,Grocery,Web Browser,0,Domestic,18.66,0,0.072,67.13632083999887,76.21,1.14,14,0,1,1,0
TXN_109196,CUST_1752,2026-07-30 07:12:04,Electronics,Web Browser,0,Domestic,34.09,0,0.145,67.13632083999887,98.73,1.47,7,0,1,1,0
TXN_141392,CUST_1752,2026-07-30 19:17:41,Travel & Flights,Mobile App,0,Domestic,0.87,0,0.16,67.13632083999887,98.67,1.47,19,0,1,2,0
TXN_137596,CUST_1753,2026-07-01 16:01:18,Grocery,Mobile App,0,Domestic,3.98,1,0.125,30.191323751981532,33.74,1.12,16,0,1,1,0
TXN_145147,CUST_1753,2026-07-01 18:33:05,Online Retail,Web Browser,0,Domestic,11.17,0,0.098,30.191323751981532,56.2,1.86,18,0,1,2,0
TXN_135364,CUST_1753,2026-07-02 16:37:46,Electronics,Web Browser,0,Domestic,9.77,0,0.182,30.191323751981532,22.85,0.76,16,0,1,2,0
TXN_139446,CUST_1753,2026-07-04 00:29:38,Electronics,Mobile App,0,Domestic,44.47,0,0.066,30.191323751981532,22.24,0.74,0,0,1,1,0
TXN_139982,CUST_1753,2026-07-07 02:35:03,Gas Station,Mobile App,0,Domestic,42.75,0,0.008,30.191323751981532,25.46,0.84,2,1,1,1,0
TXN_135497,CUST_1753,2026-07-07 16:41:13,Online Retail,Mobile App,0,Domestic,8.95,0,0.008,30.191323751981532,73.68,2.44,16,0,1,2,0
TXN_134863,CUST_1753,2026-07-07 16:52:06,Travel & Flights,Mobile App,0,Domestic,20.76,0,0.009,30.191323751981532,21.92,0.73,16,0,2,3,0
TXN_103077,CUST_1753,2026-07-08 17:36:58,Restaurants,Mobile App,0,Domestic,34.88,0,0.048,30.191323751981532,53.03,1.76,17,0,1,1,0
TXN_117616,CUST_1753,2026-07-11 15:09:36,Gas Station,Web Browser,0,Domestic,32.83,0,0.005,30.191323751981532,37.09,1.23,15,0,1,1,0
TXN_119896,CUST_1753,2026-07-12 14:25:23,Gas Station,Web Browser,0,Domestic,49.68,0,0.077,30.191323751981532,14.95,0.5,14,0,1,2,0
TXN_144550,CUST_1753,2026-07-13 19:30:23,Money Transfer,Mobile App,0,Domestic,2.12,0,0.093,30.191323751981532,37.04,1.23,19,0,1,1,0
TXN_144724,CUST_1753,2026-07-14 06:18:38,Electronics,Mobile App,0,Domestic,4.09,2,0.0,30.191323751981532,41.82,1.39,6,0,1,2,0
TXN_115726,CUST_1753,2026-07-15 14:44:18,Travel & Flights,Mobile App,0,Domestic,16.25,0,0.128,30.191323751981532,35.2,1.17,14,0,1,1,0
TXN_147891,CUST_1753,2026-07-16 12:25:32,Gas Station,Web Browser,0,Domestic,6.26,0,0.006,30.191323751981532,28.81,0.95,12,0,1,2,0
TXN_148567,CUST_1753,2026-07-16 13:29:55,Travel & Flights,POS Terminal,1,Domestic,13.13,0,0.095,30.191323751981532,88.38,2.93,13,0,1,3,0
TXN_130587,CUST_1753,2026-07-16 15:21:27,Electronics,POS Terminal,1,Domestic,9.96,0,0.165,30.191323751981532,21.83,0.72,15,0,1,3,0
TXN_142447,CUST_1753,2026-07-18 07:29:44,Online Retail,Mobile App,0,Domestic,1.94,0,0.006,30.191323751981532,19.83,0.66,7,0,1,1,0
TXN_117708,CUST_1753,2026-07-19 11:43:22,Crypto Exchange,Mobile App,0,Domestic,4.86,0,0.028,30.191323751981532,40.6,1.34,11,0,1,1,0
TXN_131156,CUST_1753,2026-07-20 12:38:56,Gas Station,POS Terminal,1,Domestic,13.53,0,0.113,30.191323751981532,29.82,0.99,12,0,1,1,0
TXN_112596,CUST_1753,2026-07-21 09:08:10,Gambling,Web Browser,0,Domestic,2.89,0,0.039,30.191323751981532,37.44,1.24,9,0,1,2,0
TXN_129483,CUST_1753,2026-07-21 14:08:51,Online Retail,POS Terminal,1,Domestic,0.25,0,0.15,30.191323751981532,50.38,1.67,14,0,1,2,0
TXN_139581,CUST_1753,2026-07-21 19:48:00,Crypto Exchange,Mobile App,0,Foreign High Risk,2642.94,0,0.094,30.191323751981532,26.51,0.88,19,0,1,3,1
TXN_121098,CUST_1753,2026-07-23 16:17:07,Restaurants,Mobile App,0,Domestic,5.23,0,0.124,30.191323751981532,20.5,0.68,16,0,1,1,0
TXN_119983,CUST_1753,2026-07-26 23:11:55,Travel & Flights,Web Browser,0,Domestic,8.07,0,0.002,30.191323751981532,107.5,3.56,23,0,1,1,0
TXN_141421,CUST_1753,2026-07-27 15:25:33,Online Retail,POS Terminal,1,Domestic,22.32,0,0.38,30.191323751981532,44.61,1.48,15,0,1,2,0
TXN_124966,CUST_1753,2026-07-28 22:11:17,Luxury Goods,Web Browser,0,Domestic,51.99,0,0.346,30.191323751981532,41.81,1.38,22,0,1,1,0
TXN_118559,CUST_1753,2026-07-29 18:18:30,Online Retail,Web Browser,0,Domestic,2.21,0,0.007,30.191323751981532,62.48,2.07,18,0,1,2,0
TXN_149575,CUST_1754,2026-07-01 00:18:28,Online Retail,Web Browser,0,Domestic,0.7,1,0.061,14.903860329112698,10.4,0.7,0,0,1,1,0
TXN_111125,CUST_1754,2026-07-02 04:38:44,Gas Station,Mobile App,0,Domestic,8.12,0,0.009,14.903860329112698,11.12,0.75,4,1,1,1,0
TXN_127850,CUST_1754,2026-07-03 07:31:59,Grocery,POS Terminal,1,Domestic,10.53,1,0.027,14.903860329112698,23.47,1.57,7,0,1,1,0
TXN_106121,CUST_1754,2026-07-04 18:28:01,Gas Station,Mobile App,0,Domestic,1.27,0,0.439,14.903860329112698,17.47,1.17,18,0,1,1,0
TXN_119874,CUST_1754,2026-07-07 02:35:55,Grocery,Mobile App,0,Domestic,16.57,0,0.009,14.903860329112698,12.53,0.84,2,1,1,1,0
TXN_143740,CUST_1754,2026-07-08 08:16:15,Online Retail,POS Terminal,1,Domestic,10.76,0,0.086,14.903860329112698,17.38,1.17,8,0,1,1,0
TXN_112374,CUST_1754,2026-07-10 00:51:37,Grocery,Mobile App,0,Domestic,12.89,0,0.093,14.903860329112698,15.27,1.02,0,0,1,1,0
TXN_123856,CUST_1754,2026-07-11 19:08:16,Grocery,Web Browser,0,Domestic,34.19,0,0.014,14.903860329112698,11.93,0.8,19,0,1,1,0
TXN_144738,CUST_1754,2026-07-13 09:19:11,Grocery,Web Browser,0,Domestic,21.46,0,0.002,14.903860329112698,15.45,1.04,9,0,1,1,0
TXN_101213,CUST_1754,2026-07-13 18:40:25,Restaurants,Mobile App,0,Domestic,33.64,0,0.001,14.903860329112698,22.33,1.5,18,0,1,2,0
TXN_142053,CUST_1754,2026-07-14 15:40:32,Restaurants,Mobile App,0,Domestic,25.53,0,0.015,14.903860329112698,15.18,1.02,15,0,1,2,0
TXN_142689,CUST_1754,2026-07-16 19:58:32,Electronics,Mobile App,0,Foreign High Risk,1934.66,0,0.31,14.903860329112698,24.17,1.62,19,0,1,1,1
TXN_139326,CUST_1754,2026-07-17 16:47:53,Electronics,POS Terminal,1,Foreign Standard,765.05,0,0.251,14.903860329112698,13.22,0.89,16,0,1,2,0
TXN_122029,CUST_1754,2026-07-17 17:26:24,Grocery,Mobile App,0,Domestic,5.4,1,0.081,14.903860329112698,44.68,3.0,17,0,2,3,0
TXN_121251,CUST_1754,2026-07-17 18:29:10,Electronics,Mobile App,0,Domestic,42.96,0,0.188,14.903860329112698,7.44,0.5,18,0,1,4,0
TXN_114059,CUST_1754,2026-07-19 03:17:06,Grocery,POS Terminal,1,Domestic,8.41,2,0.001,14.903860329112698,19.18,1.29,3,1,1,1,0
TXN_112804,CUST_1754,2026-07-19 16:32:14,Travel & Flights,POS Terminal,1,Domestic,9.59,0,0.197,14.903860329112698,5.95,0.4,16,0,1,2,0
TXN_142901,CUST_1754,2026-07-21 00:16:26,Travel & Flights,POS Terminal,1,Foreign High Risk,2685.73,0,0.002,14.903860329112698,13.1,0.88,0,0,1,1,0
TXN_143353,CUST_1754,2026-07-22 19:17:18,Electronics,Mobile App,0,Foreign Standard,342.58,0,0.103,14.903860329112698,8.57,0.58,19,0,1,1,0
TXN_149230,CUST_1754,2026-07-23 20:29:03,Online Retail,Web Browser,0,Domestic,3.62,0,0.11,14.903860329112698,17.91,1.2,20,0,1,1,0
TXN_117015,CUST_1754,2026-07-24 08:19:40,Gas Station,Mobile App,0,Domestic,21.46,0,0.208,14.903860329112698,11.41,0.77,8,0,1,2,0
TXN_136966,CUST_1754,2026-07-25 01:39:57,Gas Station,Mobile App,0,Domestic,7.95,0,0.02,14.903860329112698,10.44,0.7,1,1,1,2,0
TXN_103042,CUST_1754,2026-07-25 09:34:08,Restaurants,Mobile App,0,Domestic,0.78,0,0.023,14.903860329112698,10.37,0.7,9,0,1,2,0
TXN_117746,CUST_1754,2026-07-26 07:49:55,Restaurants,Web Browser,0,Domestic,1.07,3,0.168,14.903860329112698,7.87,0.53,7,0,1,2,0
TXN_107764,CUST_1754,2026-07-26 16:16:43,Grocery,Mobile App,0,Foreign High Risk,1505.51,0,0.12,14.903860329112698,21.89,1.47,16,0,1,2,0
TXN_107328,CUST_1754,2026-07-27 01:21:50,Gas Station,POS Terminal,1,Domestic,1.49,0,0.271,14.903860329112698,35.33,2.37,1,1,1,3,0
TXN_127484,CUST_1754,2026-07-27 04:55:08,Online Retail,POS Terminal,1,Domestic,4.41,0,0.081,14.903860329112698,5.91,0.4,4,1,1,4,0
TXN_131487,CUST_1754,2026-07-28 04:03:17,Electronics,Web Browser,0,Domestic,4.69,0,0.02,14.903860329112698,12.23,0.82,4,1,1,2,0
TXN_138721,CUST_1754,2026-07-30 08:44:00,Grocery,Mobile App,0,Domestic,14.79,0,0.007,14.903860329112698,10.66,0.72,8,0,1,1,0
TXN_130312,CUST_1755,2026-07-01 14:39:31,Grocery,ATM,1,Domestic,10.22,0,0.023,60.747234570725695,80.65,1.33,14,0,1,1,0
TXN_146409,CUST_1755,2026-07-03 14:33:18,Grocery,Mobile App,0,Domestic,34.32,0,0.0,60.747234570725695,64.03,1.05,14,0,1,1,0
TXN_121924,CUST_1755,2026-07-04 17:40:48,Gas Station,Mobile App,0,Domestic,28.4,0,0.011,60.747234570725695,52.27,0.86,17,0,1,1,0
TXN_144855,CUST_1755,2026-07-05 16:04:03,Grocery,Mobile App,0,Domestic,4.92,0,0.003,60.747234570725695,62.76,1.03,16,0,1,2,0
TXN_141024,CUST_1755,2026-07-05 19:24:57,Online Retail,Web Browser,0,Domestic,5.81,0,0.036,60.747234570725695,91.32,1.5,19,0,1,2,0
